Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],time
Angola,AGO,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.22964,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.87989,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.70799994468689,3.74000000953674,3.80399990081787,3.81599998474121,3.81900000572205,3.8289999961853,3.82100009918213,3.81800007820129,3.84999990463257,3.83699989318848,3.83500003814697,3.87100005149841,3.875,3.84200000762939,3.79999995231628,3.71199989318848,3.63700008392334,3.61199998855591,3.78200006484985,9.43000030517578,7.36199998855591,7.37900018692017,7.40000009536743,7.33099985122681,7.28200006484985,7.22300004959106,7.11899995803833,7.01900005340576,6.88600015640259,..,..,..,..,..,..
Anguilla,AIA,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Anguilla,AIA,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Anguilla,AIA,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Anguilla,AIA,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Anguilla,AIA,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Anguilla,AIA,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Anguilla,AIA,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Anguilla,AIA,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Anguilla,AIA,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Arab World,ARB,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.6622338555855,12.9218520991223,13.4055193424104,13.68105214045,14.2561479252386,13.7057233946595,13.2479029225774,13.1967192798199,12.3271838026853,12.6022102318098,12.8680257636966,12.9396346755245,13.1194458867288,12.1667056797134,11.8033860508078,11.0112376426622,10.5332538267543,10.14122554422,9.77368372228698,10.3536059322497,10.3716006059393,10.5936350095754,10.4826956632753,10.4488968953494,10.4273745548069,10.2738354292815,..,..,..,..,..,..,..,..,..
Argentina,ARG,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,..,6.1,..,..,..,..,..,..,..,..,..,..,12.00991,..,..,..,..,..,..,..,..,..,11.08125,..,13.65574,..,..,16.20843,..,17.24615,17.82052,18.24677,18.40534,18.80334,19.04036,18.78469,18.57615,19.42225,..,19.99181,..,..,..,..,..,..,..
Argentina,ARG,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,5.961,..,..,..,..,..,..,..,..,..,6.74932,..,..,..,..,..,..,..,..,..,..,8.01231,..,..,..,..,..,..,..,..,..,8.77841,..,9.80576,..,..,10.31451,..,10.51253,10.64455,10.69098,10.79015,10.86789,10.96858,10.99034,10.9999,10.99897,..,11.16078,..,..,..,..,..,..,..
Argentina,ARG,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,41.8,..,..,..,..,..,..,..,..,..,33.4,..,..,..,..,..,..,..,..,..,..,22.31656,..,..,..,..,..,..,..,..,..,14.86012,..,8.93103,..,..,9.77245,..,9.04083,8.53826,8.61161,7.82231,7.42477,7.00172,6.5344,6.65887,7.09092,..,6.53194,..,..,..,..,..,..,..
Argentina,ARG,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,15.3,..,..,..,..,..,..,..,..,..,20.4,..,..,..,..,..,..,..,..,..,..,25.34641,..,..,..,..,..,..,..,..,..,11.59834,..,14.19025,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,30.6,..,..,..,..,..,..,..,..,..,33,..,..,..,..,..,..,..,..,..,..,34.60655,..,..,..,..,..,..,..,..,..,34.97999,..,33.52637,..,..,41.67815,..,40.16508,40.12603,39.04121,39.09019,38.37308,37.2311,38.18469,37.99702,37.20699,..,35.53786,..,..,..,..,..,..,..
Argentina,ARG,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.2121,..,28.41552,..,..,30.85638,..,32.33673,32.48336,33.01347,33.80704,34.51362,35.94204,35.59788,36.06332,35.30173,..,37.1657,..,..,..,..,..,..,..
Argentina,ARG,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,8.3,..,..,..,..,..,..,..,..,..,7.1,..,..,..,..,..,..,..,..,..,..,5.72057,..,..,..,..,..,..,..,..,..,4.26819,..,1.07858,..,..,1.48459,..,1.21121,1.03183,1.08694,0.87511,0.88518,0.78479,0.89833,0.70464,0.97811,..,0.77269,..,..,..,..,..,..,..
Argentina,ARG,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.44000005722046,6.3600001335144,10.1000003814697,11.7600002288818,18.7999992370605,17.1100006103516,14.8199996948242,12.6499996185303,14.0500001907349,15,17.3199996948242,19.5900001525879,15.3599996566772,13.5220003128052,11.5059995651245,10.0769996643066,8.47000026702881,7.83699989318848,8.64500045776367,7.71400022506714,7.17999982833862,7.21700000762939,7.09999990463257,7.26800012588501,7.75,7.97700023651123,8.34700012207031,9.22000026702881,9.78899955749512,..,..,..,..,..,..
Armenia,ARM,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.35655,..,..,..,..,..,..,..,..,..,24.12319,..,..,..,26.95907,..,24.07001,..,..,..,..,..,..,..,..
Armenia,ARM,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.45174,..,..,..,..,..,..,..,..,..,11.30916,..,..,..,11.69998,..,11.30174,..,..,..,..,..,..,..,..
Armenia,ARM,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.37609,..,..,..,..,..,..,..,..,..,0.13744,..,..,..,0.12853,..,0.22008,..,..,..,..,..,..,..,..
Armenia,ARM,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.49611,..,..,..,..,..,..,..,..,..,6.36217,..,..,..,5.38503,..,6.49612,..,..,..,..,..,..,..,..
Armenia,ARM,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.81788,..,..,..,..,..,..,..,..,..,2.75977,..,..,..,2.23333,..,2.76552,..,..,..,..,..,..,..,..
Armenia,ARM,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.46918,..,..,..,..,..,..,..,..,..,43.27322,..,..,..,41.27679,..,43.36969,..,..,..,..,..,..,..,..
Armenia,ARM,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.72683,..,..,..,..,..,..,..,..,..,0.50301,..,..,..,0.41568,..,0.42163,..,..,..,..,..,..,..,..
Armenia,ARM,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.60000002384186,1.79999995231628,5.30000019073486,6.59999990463257,6.69999980926514,9.30000019073486,10.8000001907349,9.39999961853027,11.1999998092651,11.0539999008179,10.9329996109009,10.8920001983643,10.7829999923706,10.5979995727539,10.3929996490479,10.0900001525879,9.8120002746582,13.4750003814697,18.4360008239746,19.007999420166,18.443000793457,17.3010005950928,16.1790008544922,17.4979991912842,18.2609996795654,17.617000579834,17.7049999237061,17.496000289917,16.9899997711182,..,..,..,..,..,..
Aruba,ABW,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.96867,..,..,..,..,..,..,..,..,16.28991,..,..,..,..,..,..,..,..,..,12.66895,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.56583,..,..,..,..,..,..,..,..,8.64122,..,..,..,..,..,..,..,..,..,8.38881,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"UIS: Percentage of population age 25+ whose highest level of education is incomplete primary, both sexes",UIS.EA.S1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.45559,..,..,..,..,..,..,..,..,..,3.61211,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"UIS: Percentage of population age 25+ whose highest level of education is lower secondary, both sexes",UIS.EA.2.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.7265,..,..,..,..,..,..,..,..,39.34334,..,..,..,..,..,..,..,..,..,28.33471,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"UIS: Percentage of population age 25+ whose highest level of education is primary, both sexes",UIS.EA.1.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.33301,..,..,..,..,..,..,..,..,34.11033,..,..,..,..,..,..,..,..,..,30.23963,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"UIS: Percentage of population age 25+ whose highest level of education is upper secondary, both sexes",UIS.EA.3.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.02556,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"UIS: Percentage of population age 25+ with no schooling, both sexes",UIS.EA.NS.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.94049,..,..,..,..,..,..,..,..,2.15934,..,..,..,..,..,..,..,..,..,4.87369,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"UIS: Percentage of population age 25+ whose highest level of education is Bachelor's or equivalent (ISCED 6), both sexes",UIS.EA.6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,21.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.8231,31.69099,33.01255,33.74059,35.81874,36.80347,37.48809,38.3591,41.28002,20.98663,19.62394,22.09847,22.69272,23.38168,23.31499,..,..,..,..,..,..,..
Australia,AUS,"UIS: Percentage of population age 25+ whose highest level of education is Master's or equivalent (ISCED 7), both sexes",UIS.EA.7.AG25T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.77119,4.39129,5.5006,5.47811,5.97009,6.46398,..,..,..,..,..,..,..
Australia,AUS,"UIS: Mean years of schooling (ISCED 1 or higher), population 25+ years, both sexes",UIS.EA.MEAN.1T6.AG25T99,..,..,..,..,..,..,..,..,..,..,..,9.73432,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.82016,11.86393,11.97422,12.0655,12.29526,12.35454,12.41071,12.49883,12.70935,12.04686,12.1965,12.27517,12.38612,12.36087,12.50712,..,..,..,..,..,..,..
